Name,Brand,Processor_brand,RAM_GB,RAM_type,Storage_capacity_GB,Storage_type,Graphics_name,Graphics_brand,Graphics_GB,Graphics_integreted,Display_size_inches,Horizontal_pixel,Vertical_pixel,ppi,Touch_screen,Operating_system,b_G3Dmark,b_G2Dmark,b_TDP,b_powerPerformance,Processor_full,b_manufacturer,b_singleScore,b_multiScore,b_cores,b_threads,b_baseClock,b_turboClock,cpu_tier,gpu_tier
HP Dragonfly G4 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),HP,Intel,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,Intel,,False,13.5,1920,1280,170.93,True,Windows 11 OS,2782.0,338.0,,,Intel Core i7 1365U,Intel,1599.0,6766.0,4.0,8.0,3.0,5.0,1,1
MSI Katana 15 B13UDXK-1017IN Gaming Laptop (12th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),MSI,Intel,8,DDR5,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,Intel Core i7 12650H,Intel,1648.0,8615.0,12.0,16.0,2.1,4.7,2,2
Lenovo IdeaPad Slim 5i 82XF003CIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Lenovo,Intel,16,LPDDR5,512, SSD,Integrated Intel Iris Xe Graphics,Intel,,True,16.0,1920,1200,141.51,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 13500H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,1
Acer Predator 16 NH.QLUSI.005 Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Acer,Intel,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,16.0,2560,1600,188.68,False,Windows 11 OS,16958.0,951.0,170.0,99.76,Intel Core i9 13900HX,Intel,1948.0,16839.0,14.0,20.0,2.5,5.0,4,3
Asus Vivobook Pro 15 M6500QFB-LK541WS Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,AMD,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,AMD Ryzen 5 5600H,AMD,1383.0,10136.0,6.0,12.0,3.3,4.2,2,2
Asus Vivobook 16X 2023 K3605ZC-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Asus,Intel,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,16.0,1920,1200,141.51,False,Windows 11 OS,12718.0,911.0,,,Intel Core i7 12650H,Intel,1648.0,8615.0,12.0,16.0,2.1,4.7,2,2
Dell Inspiron 3520 IN3520KTMFJ001ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Dell,Intel,8,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,Intel Core i3 1115G4,Intel,1518.0,6109.0,4.0,8.0,1.2,4.7,1,0
HP Victus 15-fb0134AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),HP,AMD,16,DDR4,512, SSD,AMD Radeon RX 6500M Graphics,AMD,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,11499.0,550.0,,,AMD Ryzen 5 5600H,AMD,1383.0,10136.0,6.0,12.0,3.3,4.2,2,2
Lenovo IdeaPad Slim 5 82XD003PIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Lenovo,Intel,16,LPDDR5,512, SSD,Integrated Intel Iris Xe Graphics,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 13420H,Intel,1473.0,5995.0,4.0,8.0,2.5,4.5,1,1
MSI Prestige 16 A13UCX-250IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graphic),MSI,Intel,16,LPDDR5,1000, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,16.0,2560,1600,188.68,False,Windows 11 OS,8007.0,380.0,,,Intel Core i7 13700H,Intel,1774.0,16860.0,14.0,20.0,2.3,4.7,4,2
Lenovo LOQ 15IRH8 82XV00F6IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Lenovo,Intel,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,Intel Core i5 12450H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,2
Gigabyte Aorus 15 9KF Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Pro/ 8GB Graph),Gigabyte,Intel,8,DDR5,512, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,16958.0,951.0,170.0,99.76,Intel Core i5 12500H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,3
Asus Vivobook 15 X1502ZA-EJ545WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Asus,Intel,16,DDR4,512, SSD,Intel Iris Xe,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1235U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,1
Lenovo LOQ 15APH8 82XT004JIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Lenovo,AMD,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,AMD Ryzen 7 7840HS,AMD,1505.0,12645.0,8.0,16.0,3.2,4.7,3,2
MSI Vector GP78HX 13VI-409IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 16GB Graph),MSI,Intel,32,DDR5,2000, SSD,NVIDIA GeForce RTX 4090,NVIDIA,16.0,False,17.0,2560,1600,177.58,False,Windows 11 OS,26395.0,999.0,350.0,75.41,Intel Core i9 13980HX,Intel,1063.0,25490.0,18.0,36.0,3.0,4.6,4,3
MSI Vector GP68HX 13VH-072IN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),MSI,Intel,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4080,NVIDIA,12.0,False,16.0,2560,1600,188.68,False,Windows 11 OS,24853.0,1003.0,320.0,77.66,Intel Core i9 13980HX,Intel,1063.0,25490.0,18.0,36.0,3.0,4.6,4,3
Lenovo LOQ 15IRH8 82XV00BQIN 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Lenovo,Intel,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,Intel Core i7 13620H,Intel,1774.0,16860.0,14.0,20.0,2.3,4.7,4,2
HP 240 G8 689U2PA Business Laptop (11th Gen Core i3/ 8GB/ 512 GB SSD/ Win11),HP,Intel,8,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,,False,14.0,1366,768,111.94,False,Windows 11 OS,2782.0,338.0,,,Intel Core i3 1115G4,Intel,1518.0,6109.0,4.0,8.0,1.2,4.7,1,1
Acer Nitro 5 AN515-58 NH.QFHSI.008 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),Acer,Intel,8,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,Intel Core i5 12450H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,2
Acer Aspire Lite AL15-51 2023 Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11),Acer,AMD,8,DDR4,512, SSD,AMD Graphics,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS,292.0,103.0,,,AMD Ryzen 5 5500U,AMD,1185.0,7173.0,6.0,12.0,2.1,4.0,1,0
Lenovo LOQ 2023 Gaming Laptop  (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 8GB Graph),Lenovo,Intel,8,DDR5,512, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,16958.0,951.0,170.0,99.76,Intel Core i5 13420H,Intel,1473.0,5995.0,4.0,8.0,2.5,4.5,1,3
Dell Inspiron 5330 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Dell,Intel,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,Intel,,False,13.3,2560,1600,226.98,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1340P,Intel,1725.0,12117.0,6.0,12.0,2.5,4.4,3,1
Lenovo Yoga Book 9i 2023 82YQ001DIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),Lenovo,Intel,16,PDDR5X,1000, SSD,Intel Iris Xe Integrated Graphics,Intel,,True,13.3,2880,1800,255.36,True,Windows 11 OS,2782.0,338.0,,,Intel Core i7 1355U,Intel,1599.0,6766.0,4.0,8.0,3.0,5.0,1,1
Dell XPS 15 9530 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),Dell,Intel,16,DDR5,1000, SSD,NVIDIA RTX 4050,NVIDIA,6.0,False,15.6,3456,2160,261.25,True,Windows 11 OS,12718.0,911.0,,,Intel Core i7 13700H,Intel,1774.0,16860.0,14.0,20.0,2.3,4.7,4,2
Dell Inspiron 5330 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Dell,Intel,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,Intel,,False,13.3,2560,1600,226.98,False,Windows 11 OS,2782.0,338.0,,,Intel Core i7 1360P,Intel,1648.0,8615.0,12.0,16.0,2.1,4.7,2,1
Asus Vivobook 15 X1504ZA-NJ321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Asus,Intel,8,DDR4,512, SSD,Integrated Intel UHD Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,Intel Core i3 1215U,Intel,1693.0,8197.0,4.0,8.0,3.3,4.3,2,0
Dell Inspiron 5518 D560667WIN9S Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 2GB Graph),Dell,Intel,16,DDR4,512, SSD,NVIDIA GeForce MX450,NVIDIA,2.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,3743.0,295.0,,,Intel Core i5 11320H,Intel,1473.0,5995.0,4.0,8.0,2.5,4.5,1,2
Lenovo Legion Y9000X 2023 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),Lenovo,Intel,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,16.0,3200,2000,235.85,False,Windows 11 OS,16958.0,951.0,170.0,99.76,Intel Core i9 13900H,Intel,1948.0,16839.0,14.0,20.0,2.5,5.0,4,3
Acer Nitro 5 AN515-58 NH.QFHSI.007 Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Acer,Intel,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,Intel Core i7 12700H,Intel,1774.0,16860.0,14.0,20.0,2.3,4.7,4,2
HP Omen 16-u0005TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),HP,Intel,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,NVIDIA,8.0,False,16.1,2560,1600,187.51,False,Windows 11 OS,22093.0,969.0,220.0,100.42,Intel Core i7 13700HX,Intel,1774.0,16860.0,14.0,20.0,2.3,4.7,4,3
Lenovo IdeaPad Slim 5i 82XF003DIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Lenovo,Intel,16,LPDDR5,512, SSD,Integrated Intel Iris Xe Graphics,Intel,,True,16.0,1920,1200,141.51,False,Windows 11 OS,2782.0,338.0,,,Intel Core i7 13700H,Intel,1774.0,16860.0,14.0,20.0,2.3,4.7,4,1
Dell Alienware X16 R1 2023 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),Dell,Intel,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4080,NVIDIA,12.0,False,16.0,3200,1800,229.47,False,Windows 11 OS,24853.0,1003.0,320.0,77.66,Intel Core i9 13900HX,Intel,1948.0,16839.0,14.0,20.0,2.5,5.0,4,3
Dell Alienware X16 Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win 11/ 16GB Graph),Dell,Intel,32,LPDDR5,2000, SSD,NVIDIA GeForce RTX 4090,NVIDIA,16.0,False,16.0,3200,1800,229.47,False,Windows 11 OS,26395.0,999.0,350.0,75.41,Intel Core i9 13900HK,Intel,1919.0,18252.0,14.0,20.0,2.5,5.0,4,3
Dell Inspiron 5425 Laptop (AMD Ryzen 75825U/ 16GB/ 512GB SSD/ Win11) 84 votes,Dell,AMD,16,DDR4,512, SSD,AMD Radeon Radeon,AMD,,False,14.0,1920,1080,157.35,False,Windows 11 OS,292.0,103.0,,,AMD Ryzen 7 5825U,AMD,1413.0,8727.0,8.0,16.0,1.9,4.4,2,0
Dell Alienware m16 2023 Gaming Laptop (AMD Ryzen 7 7745HX/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph),Dell,AMD,16,DDR5,1000, SSD,NVIDIA GEFORCE RTX 4060,NVIDIA,8.0,False,16.0,1920,1200,141.51,False,Windows 11 OS,16958.0,951.0,170.0,99.76,AMD Ryzen 7 7745HX,Intel,1127.0,6955.0,6.0,12.0,2.6,4.5,1,3
MSI Modern 15 B12M-613IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),MSI,Intel,8,DDR4,512, SSD,Intel Integrated Iris Xe,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i3 1215U,Intel,1693.0,8197.0,4.0,8.0,3.3,4.3,2,1
MSI Prestige 14H B12UCX-412IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/Win11 Home/ 4GB Graphic),MSI,Intel,16,LPDDR5,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,14.0,1920,1200,161.73,False,Windows 11 OS,8007.0,380.0,,,Intel Core i5 1240P,Intel,1725.0,12117.0,6.0,12.0,2.5,4.4,3,2
Dell Alienware M18 R1 2023 Gaming Laptop (13th Gen Core i9/ 64GB/ 1TB SSD/ Win 11/ 16GB Graph),Dell,Intel,64,LPDDR5,1000, SSD,NVIDIA GeForce RTX 4090,NVIDIA,16.0,False,18.0,3200,1800,203.97,False,Windows 11 OS,26395.0,999.0,350.0,75.41,Intel Core i9 13980HX,Intel,1063.0,25490.0,18.0,36.0,3.0,4.6,4,3
HP 15s-fy5005TU Laptop (12th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home),HP,Intel,8,DDR4,1000, SSD,Intel Integrated UHD,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,Intel Core i3 1215U,Intel,1693.0,8197.0,4.0,8.0,3.3,4.3,2,0
Lenovo Yoga 6 83B2005TIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,AMD,16,DDR4,512, SSD,AMD Radeon,AMD,,False,13.3,1920,1200,170.24,True,Windows 11 OS,292.0,103.0,,,AMD Ryzen 5 7530U,AMD,1379.0,7697.0,6.0,12.0,2.3,4.2,1,0
Asus Vivobook Pro 15 M6500QC-LK542WS Laptop (AMD R5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,AMD,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,AMD Ryzen 5 5600H,AMD,1383.0,10136.0,6.0,12.0,3.3,4.2,2,2
HP 15s-fy5004TU Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),HP,Intel,16,DDR4,512, SSD,Intel Integrated UHD,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,Intel Core i3 1215U,Intel,1693.0,8197.0,4.0,8.0,3.3,4.3,2,0
Asus Vivobook 16X 2023 K3605ZF-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Asus,Intel,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,16.0,1920,1200,141.51,False,Windows 11 OS,8007.0,380.0,,,Intel Core i7 12650H,Intel,1648.0,8615.0,12.0,16.0,2.1,4.7,2,2
Lenovo IdeaPad Slim 3 82XQ008GIN Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),Lenovo,AMD,8,LPDDR5,512, SSD,AMD Integrated SoC,AMD,,True,15.6,1920,1080,141.21,False,Windows 11 OS,292.0,103.0,,,AMD Ryzen 5 7520U,AMD,1379.0,7697.0,6.0,12.0,2.3,4.2,1,0
Asus Vivobook 16X 2023 K3605ZF-MBN543WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Asus,Intel,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,16.0,1920,1200,141.51,False,Windows 11 OS,8007.0,380.0,,,Intel Core i5 12450H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,2
LG Gram 14 2023 â€Žâ€Ž14Z90R-G.CH54A2 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),LG,Intel,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,Intel,,False,14.0,1200,1920,161.73,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1340P,Intel,1725.0,12117.0,6.0,12.0,2.5,4.4,3,1
Dell Alienware m16 Gaming Laptop (AMD Ryzen 9 7845HX/ 32GB/ 2TB SSD/ Win 11/ 12GB Graph),Dell,AMD,32,DDR5,2000, SSD,NVIDIA GEFORCE RTX 4080,NVIDIA,12.0,False,16.0,1920,1200,141.51,False,Windows 11 OS,24853.0,1003.0,320.0,77.66,AMD Ryzen 9 7845HX,AMD,1685.0,14917.0,8.0,16.0,3.3,5.0,4,3
Acer Aspire 5 A515-58M Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graphic),Acer,Intel,8,LPDDR5,512, SSD,NVIDIA GeForce RTX2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,Intel Core i5 1335U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,2
Acer Aspire Lite AL15-51 2023 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Acer,Intel,16,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1155G7,Intel,1518.0,6109.0,4.0,8.0,1.2,4.7,1,1
Asus Vivobook Pro 15 M6500QC-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,AMD,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,AMD Ryzen 7 5800H,AMD,1438.0,12330.0,8.0,16.0,3.2,4.4,3,2
Fujitsu UH-X â€Ž4ZR1L12856 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Fujitsu,Intel,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,Intel,,False,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,Intel Core i7 1360P,Intel,1648.0,8615.0,12.0,16.0,2.1,4.7,2,1
HP ZBook Firefly 16 G9 2023 Workstation PC Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics),HP,Intel,16,DDR5,1000, SSD,NVIDIA RTX NVIDIA T550,NVIDIA,4.0,False,16.0,1920,1200,141.51,False,Windows 11 OS,2718.0,484.0,50.0,54.35,Intel Core i5 1235U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,1
Acer Aspire Lite 2023 AL15-51 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Acer,Intel,8,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1155G7,Intel,1518.0,6109.0,4.0,8.0,1.2,4.7,1,1
HP 15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),HP,Intel,8,DDR4,512, SSD,Intel Integrated UHD Graphics,Intel,,True,15.6,1366,768,100.45,False,Windows 11 OS,1582.0,267.0,,,Intel Pentium Silver N6000,,1725.0,12117.0,6.0,,2.5,4.6,3,0
HP Chromebook x360 â€Ž14a-ca0505TU Laptop (Intel Celeron N4120/ 4GB/ 64GB eMMC/ Chrome OS),HP,Intel,4,DDR4,64, Hard Disk,Intel Integrated UHD 600,Intel,,True,14.0,1366,768,111.94,True,Chrome OS,328.0,98.0,,,Intel Celeron N4120,,1725.0,12117.0,6.0,,2.5,4.6,3,0
HP ZBook Firefly 14 G9 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 ),HP,Intel,16,DDR5,512, SSD,Intel Iris Xáµ‰ Graphics,Intel,,False,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1235U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,1
LG gram360 16 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),LG,Intel,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,Intel,,False,16.0,1600,2560,188.68,True,Windows 11 OS,2782.0,338.0,,,Intel Core i7 1360P,Intel,1648.0,8615.0,12.0,16.0,2.1,4.7,2,1
Lenovo IdeaPad 1 82V6005CIN Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),Lenovo,Intel,4,DDR4,256, SSD,Intel UHD Graphics 600,Intel,,False,11.6,1366,768,135.09,False,Windows 11 OS,328.0,98.0,,,Intel Celeron N4020,,1725.0,12117.0,6.0,,2.5,4.6,3,0
HP Chromebook 15a-nb0002TU Laptop ( Intel Core i3-N305/ 8GB/ 256GB SSD/ Chrome OS),HP,Intel,8,,256, SSD,Intel Integrated UHD Graphics,Intel,,True,15.6,1366,768,100.45,False,Chrome OS,1582.0,267.0,,,Intel Core i3 N305,Intel,1312.0,6490.0,4.0,8.0,3.8,4.6,1,0
HP ZBook Studio G9 WUXGA 16 Workstation Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),HP,Intel,32,DDR5,1000, SSD,NVIDIA GeForce RTX 3080 Ti,NVIDIA,16.0,False,16.0,3840,2400,283.02,False,Windows 11 OS,26887.0,1031.0,350.0,76.82,Intel Core i9 12900H,Intel,1948.0,16839.0,14.0,20.0,2.5,5.0,4,3
HP ZBook Studio G9 2023 Workstation WQUXGA Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),HP,Intel,32,DDR5,1000, SSD,NVIDIA GeForce RTX 3080 Ti,NVIDIA,12.0,False,16.0,3840,2400,283.02,False,Windows 11 OS,26887.0,1031.0,350.0,76.82,Intel Core i9 12900H,Intel,1948.0,16839.0,14.0,20.0,2.5,5.0,4,3
LG Gram 14 2023 â€Ž14Z90R-G.CH75A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),LG,Intel,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,Intel,,False,14.0,1200,1920,161.73,False,Windows 11 OS,2782.0,338.0,,,Intel Core i7 1360P,Intel,1648.0,8615.0,12.0,16.0,2.1,4.7,2,1
Acer Nitro 5 AN515-58 UN.QFHSI.026 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Acer,Intel,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,Intel Core i5 12450H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,2
Dell Inspiron 2023 14 5430 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),Dell,Intel,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,Intel,,False,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1335U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,1
HP 255 G8 6E3Z0PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Dos),HP,AMD,8,DDR4,512, SSD,AMD Radeon Graphics,AMD,,False,15.6,1366,768,100.45,False,DOS OS,292.0,103.0,,,AMD Ryzen 3 3250U,AMD,1178.0,6093.0,4.0,8.0,3.8,4.0,1,0
Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11),Dell,Intel,8,LPDDR5,1000, SSD,Intel Iris Xe Graphics,Intel,,False,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1335U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,1
Dell Vostro 5630 IN5630P8YRR001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Dell,Intel,16,DDR4,512, SSD,Intel Iris Xe,Intel,,False,16.0,1920,1080,137.68,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1340P,Intel,1725.0,12117.0,6.0,12.0,2.5,4.4,3,1
Infinix Zerobook 13 ZL513 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11 Home),Infinix,Intel,32,LPDDR5X,1000, SSD,Intel Integrated Iris Xe,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i7 13700H,Intel,1774.0,16860.0,14.0,20.0,2.3,4.7,4,1
Asus Vivobook 15 2023 X1504VA-NJ543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Asus,Intel,16,DDR4,512, SSD,Integrated Intel Iris Xe Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1335U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,1
Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop (Celeron Dual Core/ 8GB/ 256GB SSD/ Win11 Home),Lenovo,Intel,8,DDR4,256, SSD,Intel Integrated UHD,Intel,,True,14.0,1366,768,111.94,False,Windows 11 OS,1582.0,267.0,,,Intel Celeron N4020,,1725.0,12117.0,6.0,,2.5,4.6,3,0
Lenovo S14 Gen 3 82TW001CIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Lenovo,Intel,8,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,14.0,1920,1080,157.35,False,Windows 11 OS,1582.0,267.0,,,Intel Core i5 1235U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,0
