Name,Brand,Price,Rating,Processor_brand,Processor_name,Processor_variant,Processor_gen,Core_per_processor,Total_processor,Execution_units,Low_Power_Cores,Energy_Efficient_Units,Threads,RAM_GB,RAM_type,Storage_capacity_GB,Storage_type,Graphics_name,Graphics_brand,Graphics_GB,Graphics_integreted,Display_size_inches,Horizontal_pixel,Vertical_pixel,ppi,Touch_screen,Operating_system,b_G3Dmark,b_G2Dmark,b_price,b_gpuValue,b_TDP,b_powerPerformance,b_testDate,b_category
Lenovo LOQ 15APH8 82XT004JIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Lenovo,92990,4.75,AMD,AMD Ryzen 7,7840HS,7.0,8.0,,,0.0,0,16.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
MSI Vector GP78HX 13VI-409IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 16GB Graph),MSI,344990,4.1,Intel,Intel Core i9,13980HX,13.0,24.0,8.0,16.0,0.0,0,32.0,32,DDR5,2000, SSD,NVIDIA GeForce RTX 4090,NVIDIA,16.0,False,17.0,2560,1600,177.58,False,Windows 11 OS,26395.0,999.0,1749.99,15.08,350.0,75.41,2020.0,Desktop
MSI Vector GP68HX 13VH-072IN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),MSI,284990,4.35,Intel,Intel Core i9,13980HX,13.0,24.0,8.0,16.0,0.0,0,32.0,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4080,NVIDIA,12.0,False,16.0,2560,1600,188.68,False,Windows 11 OS,24853.0,1003.0,999.0,24.88,320.0,77.66,2020.0,Desktop
Lenovo LOQ 15IRH8 82XV00BQIN 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Lenovo,100190,4.45,Intel,Intel Core i7,13620H,13.0,10.0,6.0,4.0,0.0,0,16.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
HP 240 G8 689U2PA Business Laptop (11th Gen Core i3/ 8GB/ 512 GB SSD/ Win11),HP,48981,4.6,Intel,Intel Core i3,1115G4,11.0,2.0,,,0.0,0,4.0,8,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,,False,14.0,1366,768,111.94,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Acer Nitro 5 AN515-58 NH.QFHSI.008 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),Acer,65990,4.45,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,8,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
Acer Aspire Lite AL15-51 2023 Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11),Acer,34790,4.3,AMD,AMD Ryzen 5,5500U,5.0,6.0,,,0.0,0,12.0,8,DDR4,512, SSD,AMD Graphics,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS,,,,,,,,
Lenovo LOQ 2023 Gaming Laptop  (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 8GB Graph),Lenovo,89999,4.0,Intel,Intel Core i5,13420H,13.0,8.0,4.0,4.0,0.0,0,12.0,8,DDR5,512, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,16958.0,951.0,329.0,51.55,170.0,99.76,2021.0,Desktop
Dell Inspiron 5330 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Dell,84490,4.4,Intel,Intel Core i5,1340P,13.0,12.0,4.0,8.0,0.0,0,16.0,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,Intel,,False,13.3,2560,1600,226.98,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Lenovo Yoga Book 9i 2023 82YQ001DIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),Lenovo,222990,4.2,Intel,Intel Core i7,1355U,13.0,10.0,2.0,8.0,0.0,0,12.0,16,PDDR5X,1000, SSD,Intel Iris Xe Integrated Graphics,Intel,,True,13.3,2880,1800,255.36,True,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Dell XPS 15 9530 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),Dell,257490,4.0,Intel,Intel Core i7,13700H,13.0,14.0,6.0,8.0,0.0,0,20.0,16,DDR5,1000, SSD,NVIDIA RTX 4050,NVIDIA,6.0,False,15.6,3456,2160,261.25,True,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
Dell Inspiron 5330 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Dell,80490,4.7,Intel,Intel Core i7,1360P,13.0,12.0,4.0,8.0,0.0,0,16.0,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,Intel,,False,13.3,2560,1600,226.98,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Asus Vivobook 15 X1504ZA-NJ321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Asus,38990,4.3,Intel,Intel Core i3,1215U,12.0,6.0,2.0,4.0,0.0,0,8.0,8,DDR4,512, SSD,Integrated Intel UHD Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Dell Inspiron 5518 D560667WIN9S Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 2GB Graph),Dell,64799,4.25,Intel,Intel Core i5,11320H,11.0,4.0,,,0.0,0,8.0,16,DDR4,512, SSD,NVIDIA GeForce MX450,NVIDIA,2.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,3743.0,295.0,,,,,2020.0,Unknown
Lenovo Legion Y9000X 2023 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),Lenovo,148990,4.2,Intel,Intel Core i9,13900H,13.0,14.0,6.0,8.0,0.0,0,20.0,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,16.0,3200,2000,235.85,False,Windows 11 OS,16958.0,951.0,329.0,51.55,170.0,99.76,2021.0,Desktop
Acer Nitro 5 AN515-58 NH.QFHSI.007 Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Acer,86990,4.35,Intel,Intel Core i7,12700H,12.0,14.0,6.0,8.0,0.0,0,20.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
HP Omen 16-u0005TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),HP,199990,4.25,Intel,Intel Core i7,13700HX,13.0,16.0,8.0,8.0,0.0,0,24.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,NVIDIA,8.0,False,16.1,2560,1600,187.51,False,Windows 11 OS,22093.0,969.0,719.99,30.69,220.0,100.42,2020.0,Desktop
Lenovo IdeaPad Slim 5i 82XF003DIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Lenovo,89889,4.75,Intel,Intel Core i7,13700H,13.0,14.0,6.0,8.0,0.0,0,20.0,16,LPDDR5,512, SSD,Integrated Intel Iris Xe Graphics,Intel,,True,16.0,1920,1200,141.51,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Dell Alienware X16 R1 2023 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),Dell,323990,4.45,Intel,Intel Core i9,13900HX,13.0,24.0,8.0,16.0,0.0,0,32.0,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4080,NVIDIA,12.0,False,16.0,3200,1800,229.47,False,Windows 11 OS,24853.0,1003.0,999.0,24.88,320.0,77.66,2020.0,Desktop
Dell Alienware X16 Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win 11/ 16GB Graph),Dell,453990,4.35,Intel,Intel Core i9,13900HK,13.0,14.0,6.0,8.0,0.0,0,20.0,32,LPDDR5,2000, SSD,NVIDIA GeForce RTX 4090,NVIDIA,16.0,False,16.0,3200,1800,229.47,False,Windows 11 OS,26395.0,999.0,1749.99,15.08,350.0,75.41,2020.0,Desktop
Dell Inspiron 5425 Laptop (AMD Ryzen 75825U/ 16GB/ 512GB SSD/ Win11) 84 votes,Dell,53990,4.5,AMD,AMD Ryzen 7,5825U,5.0,8.0,,,0.0,0,16.0,16,DDR4,512, SSD,AMD Radeon Radeon,AMD,,False,14.0,1920,1080,157.35,False,Windows 11 OS,,,,,,,,
Dell Alienware m16 2023 Gaming Laptop (AMD Ryzen 7 7745HX/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph),Dell,199290,4.3,AMD,AMD Ryzen 7,7745HX,7.0,8.0,,,0.0,0,16.0,16,DDR5,1000, SSD,NVIDIA GEFORCE RTX 4060,NVIDIA,8.0,False,16.0,1920,1200,141.51,False,Windows 11 OS,16958.0,951.0,329.0,51.55,170.0,99.76,2021.0,Desktop
MSI Modern 15 B12M-613IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),MSI,34490,4.15,Intel,Intel Core i3,1215U,12.0,6.0,2.0,4.0,0.0,0,8.0,8,DDR4,512, SSD,Intel Integrated Iris Xe,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
MSI Prestige 14H B12UCX-412IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/Win11 Home/ 4GB Graphic),MSI,89990,4.7,Intel,Intel Core i5,1240P,12.0,12.0,4.0,8.0,0.0,0,16.0,16,LPDDR5,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,14.0,1920,1200,161.73,False,Windows 11 OS,8007.0,380.0,,,,,2022.0,Unknown
Dell Alienware M18 R1 2023 Gaming Laptop (13th Gen Core i9/ 64GB/ 1TB SSD/ Win 11/ 16GB Graph),Dell,450990,4.0,Intel,Intel Core i9,13980HX,13.0,24.0,8.0,16.0,0.0,0,32.0,64,LPDDR5,1000, SSD,NVIDIA GeForce RTX 4090,NVIDIA,16.0,False,18.0,3200,1800,203.97,False,Windows 11 OS,26395.0,999.0,1749.99,15.08,350.0,75.41,2020.0,Desktop
HP 15s-fy5005TU Laptop (12th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home),HP,40999,4.05,Intel,Intel Core i3,1215U,12.0,6.0,2.0,4.0,0.0,0,8.0,8,DDR4,1000, SSD,Intel Integrated UHD,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Lenovo Yoga 6 83B2005TIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,74190,4.6,AMD,AMD Ryzen 5,7530U,7.0,6.0,,,0.0,0,12.0,16,DDR4,512, SSD,AMD Radeon,AMD,,False,13.3,1920,1200,170.24,True,Windows 11 OS,,,,,,,,
Asus Vivobook Pro 15 M6500QC-LK542WS Laptop (AMD R5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,69990,4.7,AMD,AMD Ryzen 5,5600H,5.0,6.0,,,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
HP 15s-fy5004TU Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),HP,40300,4.15,Intel,Intel Core i3,1215U,12.0,6.0,2.0,4.0,0.0,0,8.0,16,DDR4,512, SSD,Intel Integrated UHD,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Asus Vivobook 16X 2023 K3605ZF-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Asus,85500,4.75,Intel,Intel Core i7,12650H,12.0,10.0,6.0,4.0,0.0,0,16.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,16.0,1920,1200,141.51,False,Windows 11 OS,8007.0,380.0,,,,,2022.0,Unknown
Lenovo IdeaPad Slim 3 82XQ008GIN Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),Lenovo,42990,4.65,AMD,AMD Ryzen 5,7520U,7.0,4.0,,,0.0,0,8.0,8,LPDDR5,512, SSD,AMD Integrated SoC,AMD,,True,15.6,1920,1080,141.21,False,Windows 11 OS,,,,,,,,
Asus Vivobook 16X 2023 K3605ZF-MBN543WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Asus,70990,4.6,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,16.0,1920,1200,141.51,False,Windows 11 OS,8007.0,380.0,,,,,2022.0,Unknown
LG Gram 14 2023 ‎‎14Z90R-G.CH54A2 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),LG,98999,4.6,Intel,Intel Core i5,1340P,13.0,12.0,4.0,8.0,0.0,0,16.0,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,Intel,,False,14.0,1200,1920,161.73,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Dell Alienware m16 Gaming Laptop (AMD Ryzen 9 7845HX/ 32GB/ 2TB SSD/ Win 11/ 12GB Graph),Dell,303290,4.7,AMD,AMD Ryzen 9,7845HX,7.0,12.0,,,0.0,0,24.0,32,DDR5,2000, SSD,NVIDIA GEFORCE RTX 4080,NVIDIA,12.0,False,16.0,1920,1200,141.51,False,Windows 11 OS,24853.0,1003.0,999.0,24.88,320.0,77.66,2020.0,Desktop
Acer Aspire 5 A515-58M Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graphic),Acer,54990,4.65,Intel,Intel Core i5,1335U,13.0,10.0,2.0,8.0,0.0,0,12.0,8,LPDDR5,512, SSD,NVIDIA GeForce RTX2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,,,2022.0,Unknown
Acer Aspire Lite AL15-51 2023 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Acer,49990,4.0,Intel,Intel Core i5,1155G7,11.0,4.0,,,0.0,0,8.0,16,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Asus Vivobook Pro 15 M6500QC-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,76990,4.75,AMD,AMD Ryzen 7,5800H,5.0,8.0,,,0.0,0,16.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
Fujitsu UH-X ‎4ZR1L12856 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Fujitsu,89990,4.0,Intel,Intel Core i7,1360P,13.0,12.0,4.0,8.0,0.0,0,16.0,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,Intel,,False,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
HP ZBook Firefly 16 G9 2023 Workstation PC Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics),HP,126494,4.1,Intel,Intel Core i5,1235U,12.0,10.0,2.0,8.0,0.0,0,12.0,16,DDR5,1000, SSD,NVIDIA RTX NVIDIA T550,NVIDIA,4.0,False,16.0,1920,1200,141.51,False,Windows 11 OS,2718.0,484.0,157.74,17.23,50.0,54.35,2017.0,Desktop
Acer Aspire Lite 2023 AL15-51 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Acer,44990,4.0,Intel,Intel Core i5,1155G7,11.0,4.0,,,0.0,0,8.0,8,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
HP 15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),HP,30590,4.55,Intel,Intel Pentium Silver,N6000,,4.0,,,0.0,0,4.0,8,DDR4,512, SSD,Intel Integrated UHD Graphics,Intel,,True,15.6,1366,768,100.45,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
HP Chromebook x360 ‎14a-ca0505TU Laptop (Intel Celeron N4120/ 4GB/ 64GB eMMC/ Chrome OS),HP,26990,4.05,Intel,Intel Celeron ,N4120,,4.0,,,0.0,0,4.0,4,DDR4,64, Hard Disk,Intel Integrated UHD 600,Intel,,True,14.0,1366,768,111.94,True,Chrome OS,328.0,98.0,,,,,2018.0,Unknown
HP ZBook Firefly 14 G9 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 ),HP,96700,4.0,Intel,Intel Core i5,1235U,12.0,10.0,2.0,8.0,0.0,0,12.0,16,DDR5,512, SSD,Intel Iris Xᵉ Graphics,Intel,,False,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
LG gram360 16 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),LG,152499,4.45,Intel,Intel Core i7,1360P,13.0,12.0,4.0,8.0,0.0,0,16.0,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,Intel,,False,16.0,1600,2560,188.68,True,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Lenovo IdeaPad 1 82V6005CIN Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),Lenovo,22490,4.5,Intel,Intel Celeron ,N4020,,2.0,,,0.0,0,2.0,4,DDR4,256, SSD,Intel UHD Graphics 600,Intel,,False,11.6,1366,768,135.09,False,Windows 11 OS,328.0,98.0,,,,,2018.0,Unknown
HP Chromebook 15a-nb0002TU Laptop ( Intel Core i3-N305/ 8GB/ 256GB SSD/ Chrome OS),HP,49990,4.6,Intel,Intel Core i3,N305,,,,,0.0,0,8.0,8,,256, SSD,Intel Integrated UHD Graphics,Intel,,True,15.6,1366,768,100.45,False,Chrome OS,1582.0,267.0,,,,,2018.0,Unknown
HP ZBook Studio G9 WUXGA 16 Workstation Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),HP,373192,4.2,Intel,Intel Core i9,12900H,12.0,14.0,6.0,8.0,0.0,0,20.0,32,DDR5,1000, SSD,NVIDIA GeForce RTX 3080 Ti,NVIDIA,16.0,False,16.0,3840,2400,283.02,False,Windows 11 OS,26887.0,1031.0,1199.99,22.41,350.0,76.82,2021.0,Desktop
HP ZBook Studio G9 2023 Workstation WQUXGA Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),HP,390914,4.25,Intel,Intel Core i9,12900H,12.0,14.0,6.0,8.0,0.0,0,20.0,32,DDR5,1000, SSD,NVIDIA GeForce RTX 3080 Ti,NVIDIA,12.0,False,16.0,3840,2400,283.02,False,Windows 11 OS,26887.0,1031.0,1199.99,22.41,350.0,76.82,2021.0,Desktop
LG Gram 14 2023 ‎14Z90R-G.CH75A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),LG,117899,4.7,Intel,Intel Core i7,1360P,13.0,12.0,4.0,8.0,0.0,0,16.0,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,Intel,,False,14.0,1200,1920,161.73,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Acer Nitro 5 AN515-58 UN.QFHSI.026 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Acer,69990,4.1,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
Dell Inspiron 2023 14 5430 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),Dell,70790,4.0,Intel,Intel Core i5,1335U,13.0,10.0,2.0,8.0,0.0,0,12.0,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,Intel,,False,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
HP 255 G8 6E3Z0PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Dos),HP,23940,4.35,AMD,AMD Ryzen 3,3250U,3.0,2.0,,,0.0,0,4.0,8,DDR4,512, SSD,AMD Radeon Graphics,AMD,,False,15.6,1366,768,100.45,False,DOS OS,,,,,,,,
Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11),Dell,62990,4.3,Intel,Intel Core i5,1335U,13.0,10.0,2.0,8.0,0.0,0,12.0,8,LPDDR5,1000, SSD,Intel Iris Xe Graphics,Intel,,False,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Dell Vostro 5630 IN5630P8YRR001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Dell,78980,4.75,Intel,Intel Core i5,1340P,13.0,12.0,4.0,8.0,0.0,0,16.0,16,DDR4,512, SSD,Intel Iris Xe,Intel,,False,16.0,1920,1080,137.68,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Infinix Zerobook 13 ZL513 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11 Home),Infinix,66990,4.6,Intel,Intel Core i7,13700H,13.0,14.0,6.0,8.0,0.0,0,20.0,32,LPDDR5X,1000, SSD,Intel Integrated Iris Xe,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Asus Vivobook 15 2023 X1504VA-NJ543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Asus,58990,4.15,Intel,Intel Core i5,1335U,13.0,10.0,2.0,8.0,0.0,0,12.0,16,DDR4,512, SSD,Integrated Intel Iris Xe Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop (Celeron Dual Core/ 8GB/ 256GB SSD/ Win11 Home),Lenovo,26490,4.75,Intel,Intel Celeron ,N4020,4.0,2.0,,,0.0,0,2.0,8,DDR4,256, SSD,Intel Integrated UHD,Intel,,True,14.0,1366,768,111.94,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Lenovo S14 Gen 3 82TW001CIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Lenovo,47450,4.4,Intel,Intel Core i5,1235U,12.0,10.0,2.0,8.0,0.0,0,12.0,8,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,14.0,1920,1080,157.35,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
Lenovo ThinkPad E14 21JRS00Y00 Laptop (AMD Ryzen 3 7330U/ 8GB/ 512GB SSD/ Win11 Home),Lenovo,42990,4.05,AMD,AMD Ryzen 3,7330U,7.0,4.0,,,0.0,0,8.0,8,DDR4,512, SSD,AMD Radeon Graphics,AMD,,False,14.0,1920,1200,161.73,False,Windows 11 OS,,,,,,,,
MSI Katana GF66 12UCOK 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,69990,4.05,Intel,Intel Core i5,12450H,12.0,8.0,4.0,4.0,0.0,0,12.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,,,2022.0,Unknown
Lenovo ThinkPad E14 21JRS00T00 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),Lenovo,69345,4.05,AMD,AMD Ryzen 5,7530U,7.0,6.0,,,0.0,0,12.0,8,DDR4,512, SSD,AMD Radeon Graphics,AMD,,False,14.0,1920,1200,161.73,False,Windows 11 OS,,,,,,,,
Lenovo IdeaPad Gaming 3 82K101LHIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,51499,4.25,Intel,Intel Core i5,11320H,11.0,4.0,,,0.0,0,8.0,16,DDR4,512, SSD,NVIDIA GTX 1650,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,7807.0,592.0,209.0,37.35,75.0,104.09,2019.0,Desktop
HP Envy x360 15-fe0027TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),HP,88490,4.1,Intel,Intel Core i5,1335U,13.0,10.0,2.0,8.0,0.0,0,12.0,16,LPDDR5,512, SSD,Intel Integrated Iris Xe,Intel,,True,15.6,1920,1080,141.21,True,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
HP Envy x360 15-fe0028TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),HP,95990,4.6,Intel,Intel Core i5,1335U,13.0,10.0,2.0,8.0,0.0,0,12.0,16,LPDDR5,512, SSD,Intel Integrated Iris Xe,Intel,,True,15.6,1920,1080,141.21,True,Windows 11 OS,2782.0,338.0,,,,,2020.0,Unknown
HP Envy x360 15-fh0015AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),HP,78490,4.5,AMD,AMD Ryzen 5,7530U,7.0,6.0,,,0.0,0,12.0,16,LPDDR5,512, SSD,AMD Radeon AMD,AMD,,False,15.6,1920,1080,141.21,True,Windows 11 OS,,,,,,,,
Acer Aspire Lite AL15-51 Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),Acer,30990,4.65,Intel,Intel Core i3,1115G4,11.0,2.0,,,0.0,0,4.0,8,DDR4,256, SSD,Intel UHD Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
HP 14-em0025AU Laptop (AMD Ryzen  3 7320U/ 8GB/ 512GB SSD/ Win11 Home),HP,36990,4.4,AMD,AMD Ryzen 3,7320U,7.0,4.0,,,0.0,0,8.0,8,LPDDR5,512, SSD,AMD Radeon AMD,AMD,,False,14.0,1920,1080,157.35,False,Windows 11 OS,,,,,,,,
Lenovo IdeaPad Slim 3 2023 82X70033IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Lenovo,43990,4.0,Intel,Intel Core i3,1305U,13.0,5.0,1.0,4.0,0.0,0,6.0,8,LPDDR5,512, SSD,Integrated Intel UHD Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,,,2018.0,Unknown
HP 14-em0027AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),HP,48990,4.4,AMD,AMD Ryzen 5,7520U,7.0,4.0,,,0.0,0,8.0,16,LPDDR5,512, SSD,AMD Radeon AMD,AMD,,False,14.0,1920,1080,157.35,False,Windows 11 OS,,,,,,,,
